NoticeId,Title,Sol#,Department/Ind.Agency,CGAC,Sub-Tier,FPDS Code,Office,AAC Code,PostedDate,Type,BaseType,ArchiveType,SetASideCode,SetASide,PostedDate,ResponseDeadLine,NaicsCode,ClassificationCode,Active,Link,Description,ResponseDeadLine_Converted,ai_summary_description
bef1da9661524ddb95712819a0e0eb13,"**UPDATE **Special Notice ""Opportunity for Small Business Participation in COMET"" Defense Intelligence Agency Missile and Space Intelligence Center Industry Engagement Technical Exchange Meeting",HHM40225RCOMET,DEPT OF DEFENSE,97.0,DEFENSE INTELLIGENCE AGENCY (DIA),97DL,VIRGINIA CONTRACTING ACTIVITY,HHM402,2025-09-09 08:57:10.311-04,Presolicitation,Presolicitation,autocustom,,,2025-09-09 08:57:10.311-04,2027-01-02T00:00:00-06:00,541715.0,AC23,Yes,https://sam.gov/workspace/contract/opp/bef1da9661524ddb95712819a0e0eb13/view,"The Virginia Contracting Activity (VaCA) intends to release a Request for Proposal (RFP) for Contract Operations for Missile Evaluation and Testing (COMET) tentatively scheduled for September 2025. The following details are provided as required by FAR 5.207: 1. Requirements Name: Contract Operations for Missile Evaluation and Testing (COMET) 2. Proposed Solicitation Number: HHM402-25-COMET (TBD) 3. Product Service Code (PSC): AC23 National Defense R&D Services; Atomic energy defense activities; Experimental Development 4. Planned Solicitation Release Date: TBD 2025 5. Planned Solicitation Response Closing Date: TBD 2025 6. Contracting Office Address: 4545 Fowler Road, Redstone Arsenal, AL 7. Contracting Office Zip Code: 35898 8. Contracting Officer: Noryem Maldonado 9. Description: Missile and Space Intelligence Center requires contract support for research, development, and sustainment of new and existing, hardware, systems, and software capabilities, and foundational military intelligence (FMI) enabling all-source analysis and production for the DIA, Department of Defense (DoD), and national level intelligence efforts. MSIC also requires contract support to provide the Defense Intelligence Enterprise (DIE) and its mission partners analysis and analytical enabling services support. The planned period of performance (PoP) for the anticipated Multiple Award Indefinite Delivery Indefinite Quantity (IDIQ) contract will be a five (5) year base ordering period with a five (5) year option ordering period. Supporting task orders may have up to a one (1) year base period and up to four (4) option periods (no option period will exceed one (1) year in duration). 1. Place of Contract Performance: TBD 2. Set-Aside Status: Multiple Award IDIQ contract Full and Open Competition. The Government anticipates issuing a Multiple Award Indefinite Delivery/Indefinite Quality type contract, whereby funds are obligated by issuance of individual Task Orders. The resulting contract will have provisions for Cost-Plus-Fixed-Fee, Firm-Fixed-Price, and Time- and-Material Task Orders. The future RFP is likely to be issued on unrestricted competition basis. Subcontracting plans will be required where applicable. Offerors must be registered in the System for Award Management (www.sam.gov) to conduct business with this Government organization. Place of performance shall be determined at a later date. While the Statement of Work for each Task Order effort may not be classified, a TOP SECRET facility clearance is required and personnel working on Task Orders under the contract, whether or not performance is at MSIC facilities, must have a TS/SCI Clearance prior to working on the effort. The Pre-Solicitation Notice/Sources Sought is provided for informational purposes only and IS NOT a REQUEST FOR PROPOSALS (RFP). PROPOSALS WILL NOT BE ACCEPTED.",2027-01-02 06:00:00+00:00, The Virginia Contracting Activity (VaCA) intends to release a Request for Proposal (RFP) for Contract Operations for Missile Evaluation and Testing (COMET) tentatively scheduled for September 2025 . The proposed Solicitation Number: HHM402-25-COMET (TBD)
6b63fb14c09b4170a6f1bbff29aabb8e,SAF/CDM Commercial Solutions Opening,FA7146-21-S-C-0001,DEPT OF DEFENSE,57.0,DEPT OF THE AIR FORCE,5700,FA7146  SAF OC PK,FA7146,2025-09-05 15:39:43.481-04,Solicitation,Solicitation,auto15,,,2025-09-05 15:39:43.481-04,2026-09-30T23:59:00-04:00,541990.0,AC32,Yes,https://sam.gov/workspace/contract/opp/6b63fb14c09b4170a6f1bbff29aabb8e/view,"Secretary of the Air Force Concepts Development and Management (SAF/CDM), Commercial Solutions Opening (CSO) FA7146-21-S-C001 for Defense-related activities CSO DESCRIPTION / OBJECTIVES. Federal Agency Name. Secretary of the Air Force Concepts Development and Management (SAF/CDM), Commercial Solutions Opening (CSO) Summary FA7146-21-S-C001 Title: CDM Defense-related activities Type: Closed/Open Two-Step CSO with Calls Open Period: Initiation to 1 September 2026 (for receipt of White Papers) Ordering Period: Initiation to 30 September 2026 Purpose. This CSO is initiated under the Defense Commercial Solutions Offering Pilot Program (DARS Tracking Number: 2018-O0016), as authorized by Section 879 of the NDAA for FY17 (Pub. L. 114-328). CSOs allow for competitive selection of innovative commercial items, technologies, and services if the award results from: •· A CSO that is general in nature identifying areas of mission or technical interest, including criteria for selecting proposals and soliciting the participation of all Contractors capable of satisfying the Government's needs •· A technical evaluation by subject matter/technical experts. A CSO may be used to award a contract or an Other Transaction that meets the definition of innovative as: any technology, process or method, including research and development, that is new as of the date of proposal submission; or any new application of an existing technology, process or method as of the proposal date. The Government may issue Amendments to this CSO during the Open Period to change or correct content, as needed. The Government may also issue Calls during the Open Period requesting targeted White Papers for a specific Objective, Focus Area, and/or capability. CDM seeks innovative commercial solutions or new capabilities that fulfill its requirements, close existing capability gaps, and/or offer technological advancements in meeting the Objectives and Focus Areas detailed in the CSO attachment. Eligibility. This CSO is a full and open acquisition. White Papers will be considered from all interested vendors, including small businesses and non-traditional contractors. Foreign participation is allowed as specified in the attachment. CSO STRUCTURE/EXPECTATIONS. All White Papers/Proposals shall be submitted in accordance with this CSO. White Papers and Proposals must be submitted to Contracting POCs only, as specified in the CSO attachment and within each Amendment or Call. Contractors are advised that the submittal of a White Paper or Proposal is not a promise or guarantee of award. The Government intends to review all White Papers/Proposals and reserves the right to award some, all, part, or none of a Contractor's proposal content. The Contracting POC for this CSO is: Kevin Adams Procuring Contracting Officer kevin.adams.20@us.af.mil (301) 203-4766 The Program Manager POC for this CSO is Ms. Catherine Anderson Program Manager catherine.anderson.5@us.af.mil STEPS. This CSO will follow a Two-Step process prior to any award. First Step - White Paper Submission (see Appendix A of the full text announcement). Contractors may submit White Papers, which will include a Cover Page, Technical/Management section and Rough Order of Magnitude, at any time throughout the Open Period upon initiation of this CSO. Multiple White Papers may be submitted, and all White Papers will be reviewed. While the Government does not intend to pay for White Papers submitted under Step 1, select Calls may provide for funding on a case-by-case basis. White Papers submitted in response to a Call will be accepted and evaluated as detailed within the individual Call. The Government will review submitted White Papers and each White Paper in accordance with Appendix A of the attachment. Second Step – Proposal (see Appendix B of the full text announcement). White Papers may result in an invitation to submit full Technical/Management and Price proposals. The request from the PCO will detail all the terms and conditions for the action, to include proposal submission instructions, as well as proposal due date and time. An request from the PCO is required to submit a proposal. A Contractor submitting a proposal without first submitting a White Paper will not be considered or eligible for award. A Contactor may only submit one proposal in response to a request. The Period of Performance for individual awards will be addressed in each request. Award. The Air Force anticipates making multiple awards under the Federal Acquisition Regulations or via Other Transaction Agreement authority as a result of this CSO. A proposal must meet the evaluation criteria specified in the ItP and the needs of the Government. Therefore, the Air Force reserves the right to award no contracts or any number of contracts for all, part, or none of the proposal(s) submitted by Offerors based on the Offeror's ability to perform desired work and funding availability.",2026-10-01 03:59:00+00:00," CSO is initiated under the Defense Commercial Solutions Offering Pilot Program (DARS Tracking Number: 2018-O0016) CSOs allow for competitive selection of innovative commercial items, technologies, and services if the award results from . A CSO may be used to award a contract or an Other Transaction that meets the definition of innovative as"
b2eb6dac8ea1477f875d9ea5904a441e,FY25/26 Naval Aviation North Stars Enterprise-Wide Broad Agency Announcement (BAA),N00019-25-S-0001,DEPT OF DEFENSE,17.0,DEPT OF THE NAVY,1700,NAVAL AIR SYSTEMS COMMAND,N00019,2025-09-04 12:38:11.992-04,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,autocustom,,,2025-09-04 12:38:11.992-04,2026-09-04T17:00:00-04:00,541715.0,AC13,Yes,https://sam.gov/workspace/contract/opp/b2eb6dac8ea1477f875d9ea5904a441e/view,"The Government is interested in receiving white papers for research and development, which may include but is not limited to, rapid prototyping, demonstration, and experimentation projects that offer potential for advancements and improvements in Integrated Warfighting Capability across the Naval Aviation Mission Areas supporting Naval Operations and as applicable to Naval Air Systems Command (NAVAIR) and subordinate Commands. See the Attached N00019-25-S-0001 Broad Agency Announcement for further details. Ready to Get Started? Take a look at these FAQs attached. More information, including the BAA document, submission guidelines, and event details can be found on the official NAVAIR website https://www.navair.navy.mil/North-Stars Update as of 04 September 2025: Interested parties are hereby notified that a new Naval Aviation North Stars Enterprise-Wide Broad Agency Announcement (BAA) is posted here to SAM.gov as a follow-on to the previous BAA, N00019-24-S-0001, with additional flexibility, increased areas of interest, and lessons learned. NAVAIR is requesting your observations and insights to ensure an improved experience for all stakeholders. Please take a moment to complete the industry feedback form at NAVAIR’s official NANS BAA website: https://www.navair.navy.mil/North-Stars and help shape a better procurement mechanism.",2026-09-04 21:00:00+00:00," The Government is interested in receiving white papers for research and development, which may include but is not limited to, rapid prototyping, demonstration, and experimentation projects that offer potential for advancements and improvements in Integrated Warfighting Capability across the Naval Aviation Mission Areas supporting Naval Operations ."
cdf7cf4a5044431da268216b1b899a37,"**UPDATE **Special Notice ""Response to RFI and Summary of Key Changes"" Defense Intelligence Agency Missile and Space Intelligence Center Industry Engagement Technical Exchange Meeting",HHM40225RCOMET,DEPT OF DEFENSE,97.0,DEFENSE INTELLIGENCE AGENCY (DIA),97DL,VIRGINIA CONTRACTING ACTIVITY,HHM402,2025-08-29 13:28:29.971-04,Presolicitation,Presolicitation,autocustom,,,2025-08-29 13:28:29.971-04,2027-01-02T00:00:00-06:00,541715.0,AC23,Yes,https://sam.gov/workspace/contract/opp/cdf7cf4a5044431da268216b1b899a37/view,"The Virginia Contracting Activity (VaCA) intends to release a Request for Proposal (RFP) for Contract Operations for Missile Evaluation and Testing (COMET) tentatively scheduled for September 2025. The following details are provided as required by FAR 5.207: 1. Requirements Name: Contract Operations for Missile Evaluation and Testing (COMET) 2. Proposed Solicitation Number: HHM402-25-COMET (TBD) 3. Product Service Code (PSC): AC23 National Defense R&D Services; Atomic energy defense activities; Experimental Development 4. Planned Solicitation Release Date: TBD 2025 5. Planned Solicitation Response Closing Date: TBD 2025 6. Contracting Office Address: 4545 Fowler Road, Redstone Arsenal, AL 7. Contracting Office Zip Code: 35898 8. Contracting Officer: Noryem Maldonado 9. Description: Missile and Space Intelligence Center requires contract support for research, development, and sustainment of new and existing, hardware, systems, and software capabilities, and foundational military intelligence (FMI) enabling all-source analysis and production for the DIA, Department of Defense (DoD), and national level intelligence efforts. MSIC also requires contract support to provide the Defense Intelligence Enterprise (DIE) and its mission partners analysis and analytical enabling services support. The planned period of performance (PoP) for the anticipated Multiple Award Indefinite Delivery Indefinite Quantity (IDIQ) contract will be a five (5) year base ordering period with a five (5) year option ordering period. Supporting task orders may have up to a one (1) year base period and up to four (4) option periods (no option period will exceed one (1) year in duration). 1. Place of Contract Performance: TBD 2. Set-Aside Status: Multiple Award IDIQ contract Full and Open Competition. The Government anticipates issuing a Multiple Award Indefinite Delivery/Indefinite Quality type contract, whereby funds are obligated by issuance of individual Task Orders. The resulting contract will have provisions for Cost-Plus-Fixed-Fee, Firm-Fixed-Price, and Time- and-Material Task Orders. The future RFP is likely to be issued on unrestricted competition basis. Subcontracting plans will be required where applicable. Offerors must be registered in the System for Award Management (www.sam.gov) to conduct business with this Government organization. Place of performance shall be determined at a later date. While the Statement of Work for each Task Order effort may not be classified, a TOP SECRET facility clearance is required and personnel working on Task Orders under the contract, whether or not performance is at MSIC facilities, must have a TS/SCI Clearance prior to working on the effort. The Pre-Solicitation Notice/Sources Sought is provided for informational purposes only and IS NOT a REQUEST FOR PROPOSALS (RFP). PROPOSALS WILL NOT BE ACCEPTED.",2027-01-02 06:00:00+00:00, The Virginia Contracting Activity (VaCA) intends to release a Request for Proposal (RFP) for Contract Operations for Missile Evaluation and Testing (COMET) tentatively scheduled for September 2025 . The proposed Solicitation Number: HHM402-25-COMET (TBD)
a0969993ee8542988595334947e39a7d,2024 Department of Homeland Security (DHS) Directorate of Science and Technology (S&T) Long Range Broad Agency Announcement (LRBAA) 24-01,DHS_ST_LRBAA_24-01,"HOMELAND SECURITY, DEPARTMENT OF",70.0,OFFICE OF PROCUREMENT OPERATIONS,7001,SCI  TECH ACQ DIV,70RSAT,2025-08-28 13:01:15.218-04,Special Notice,Special Notice,autocustom,,,2025-08-28 13:01:15.218-04,2029-05-31T23:59:00-04:00,541715.0,AJ11,Yes,https://sam.gov/workspace/contract/opp/a0969993ee8542988595334947e39a7d/view,"AMENDMENT 04 is issued in order to remove fourteen (14) Topics. The complete announcement, as amended, along with a table with the Topics that have been removed, are included as PDF attachments to this amended notice. Files are named as follows: DHS_ST_LRBAA_24-01_Amendment_04_20250828.pdf DHS_ST_LRBAA_24-01_Amendment_04_Topics Removed_20250828.pdf All other details and terms and conditions remain unchanged. AMENDMENT 03 is issued to provide content from the LRBAA Industry Day event on August 21, 2024. This content consists of the complete slide decks (PDF File: 70RSAT24RB00000001 - LRBAA Slide Deck Combined) and the questions and answers (PDF File: 70RSAT24RB00000001 - LRBAA Industry Day Questions-Answers). AMENDMENT 02 is issued to provide details regarding the Long Range Broad Agency Announcement (LRBAA) Industry Day event to be held on August 21, 2024, from 10:00a.m. until 4:05p.m. ET. This will be a hybrid event held virtually and in-person at U.S. Immigration and Customs Enforcement (ICE) Headquarters' Julie Myers Conference Center. Please refer to the attached document (""LRBAA Industry Day Announcement_08212024.pdf"") and the registration link included in the Attachments/Links section of this notice. All other details and terms and conditions remain unchanged. AMENDMENT 01 is being issued in order to remove five (5) Topics. The complete announcement, as amended, along a table with the Topics that have been removed, are included herein as a PDF attachments entitled: ""DHS_ST_LRBAA_24-01_Amendment_01_20240618.pdf"" and ""Amendment 01 LRBAA 24-01 Topics Removed 20240618. "" All other details and terms and conditions remain unchanged. BASE NOTICE: The United States Department of Homeland Security (DHS) Directorate of Science and Technology (S&T) announces this modernized Long Range Broad Agency Announcement (LRBAA) numbered 24-01 featuring improved communications, transparent needs, submission options, and faster responses to your submissions. The purpose of this LRBAA is to fund scientific and technical projects across a spectrum of science and engineering disciplines that significantly improve or increase a capability to the Department’s operational environment and the Homeland Security Enterprise (HSE). This LRBAA is in accordance with Federal Acquisition Regulation (FAR) 6.102 (d)(2) and FAR 35.016. A separate Request for Proposals (RFP) or other solicitation document will not be issued. The DHS Office of Procurement Operations (OPO), in support of DHS S&T, will not issue paper copies of this Announcement. DHS S&T reserves the right to select and fund all, some, or none of the full proposals submitted under this announcement. Multiple awards are anticipated to be issued under this announcement. No funding for direct reimbursement of proposal development costs shall be allowed. Industry engagement and proposal materials submitted under this announcement shall not be returned. Depending on proposal markings, DHS will adhere to FAR 3.104 on handling proprietary information. It is the policy of DHS to treat all submissions as ""Source Selection Information"" and ""For Official Use Only""/""Controlled Unclassified Information (CUI)."" Note: This new DHS S&T LRBAA 24-01 is the follow-on announcement or solicitation to LRBAA 18-01. In addition to and in support of this announcement, an exchange of information, or ""Industry Day,"" is tentatively set for 08/21/2024 in Washington, DC. More information regarding registration and other details will be posted here on SAM.gov in the near future.",2029-06-01 03:59:00+00:00, The U.S. Department of Homeland Security (DHS) Directorate of Science and Technology (S&T) announces this modernized Long Range Broad Agency Announcement (LRBAA) numbered 24-01 . The purpose of this LRBAA is to fund scientific and technical projects across a spectrum of science and engineering disciplines that significantly
cb34741251944ed0a8931f1d1afa49a3,Mentor Protégé Program Broad Agency Announcement,HQ0858-25-S-0001,DEPT OF DEFENSE,97.0,MISSILE DEFENSE AGENCY (MDA),97JC,MISSILE DEFENSE AGENCY (MDA),HQ0858,2025-08-26 14:20:34.699-04,Sources Sought,Sources Sought,auto15,,,2025-08-26 14:20:34.699-04,2028-08-30T12:00:00-05:00,541715.0,AC13,Yes,https://sam.gov/workspace/contract/opp/cb34741251944ed0a8931f1d1afa49a3/view,"The Missile Defense Agency (MDA) has established the following Mentor-Protégé Program (MPP) Broad Agency Announcement (BAA) to solicit eligible mentor and protégé firms for participation in the Department of Defense (DoD) MPP in accordance with Defense Federal Acquisition Regulation Supplement (DFARS) 219.71, Pilot Mentor-Protégé Program and DFARS Appendix I, Policy and Procedures for the DoD Pilot Mentor Protégé Program. NOTE: The MPP was made permanent under the Fiscal Year 2023 National Defense Authorization Act (NDAA). This is a Two-Step Open BAA issued under the provisions of FAR 6.102(d)(2), which provides for the competitive selection of research proposals. The following information is relative to Step-One, submission of white papers. MDA will contact those offerors whose white papers are selected to proceed to Step-Two, submission of a formal proposal, subject to availability of funds. Formal proposals are not being accepted at this time. DO NOT submit a formal proposal until requested by the DoD Office of Small Business Programs MPP intermediary, Move America, Inc. See attachment for full details on this announcement.",2028-08-30 17:00:00+00:00," MDA has established the following Mentor-Protégé Program (MPP) Broad Agency Announcement (BAA) MDA will contact those offerors whose white papers are selected to proceed to Step-Two, submission of a formal proposal, subject to availability of funds ."
cc794f06adfd4ec88d411d4a739df867,Government Requirement for Advanced Power and Energy (GRAPE),FA8650-18-S-5008,DEPT OF DEFENSE,57.0,DEPT OF THE AIR FORCE,5700,FA8650  USAF AFMC AFRL PZL AFRL/PZL,FA8650,2025-08-26 08:06:57.54-04,Presolicitation,Presolicitation,autocustom,,,2025-08-26 08:06:57.54-04,2027-12-31T12:00:00-05:00,541715.0,AG14,Yes,https://sam.gov/workspace/contract/opp/cc794f06adfd4ec88d411d4a739df867/view,"This is an Open ARA announcement pursuant to the authority of 10 U.S.C. §4023 Procurement for Experimental Purposes. AFRL is interested in receiving white papers related to the AFRL Energy Office’s mission to lead the discovery, development, delivery, and integration of energy science, technology, and innovation. The AFRL Energy Office’s intent is to decouple mission effectiveness from energy, water, and other resource and supply chain vulnerabilities through the identification, development, and demonstration of critical technologies for the Department of Air Force (DAF). Proposed solutions should be innovative and substantially improve national defense capabilities. While the Government describes discrete topic areas below, it also anticipates that certain comprehensive technology solutions, processes, methodologies, and prototypes may require multidisciplinary approaches that address two or more topic areas. The topic areas covered under this announcement may be used in any combination. The Government reserves the right to add, delete or modify the topic areas as necessary.",2027-12-31 17:00:00+00:00," AFRL is interested in receiving white papers related to the AFRL Energy Office’s mission to lead the discovery, development, delivery, and integration of energy science, technology, and innovation . Proposed solutions should be innovative and substantially improve national defense capabilities ."
b65a7529a7f0465a9c20c5bd92cd7846,Environmental Security Technology Certification Program (ESTCP) – Energy and Environmental Technology Demonstrations – Open Topics Broad Agency Announcement (BAA),W912HQ25S0005,DEPT OF DEFENSE,21.0,DEPT OF THE ARMY,2100,W4LD USA HECSA,W912HQ,2025-08-22 14:00:30.65-04,Presolicitation,Presolicitation,auto15,,,2025-08-22 14:00:30.65-04,2026-08-21T14:00:00-04:00,541715.0,AJ11,Yes,https://sam.gov/workspace/contract/opp/b65a7529a7f0465a9c20c5bd92cd7846/view,"BOTH SMALL BUSINESS AND LARGE BUSINESS ARE ENCOURAGED TO RESPOND. The Environmental Security Technology Certification Program (ESTCP) is the Department of Defense’s (DoD) demonstration and validation program for environmental and installation energy technologies. The ESTCP Office is interested in receiving white papers for innovative technology demonstrations that address DoD environmental and installation energy requirements as candidates for funding. This notice constitutes a BAA as contemplated in Federal Acquisition Regulation (FAR) 6.102(d)(2). Readers should note that this is an announcement to declare ESTCP's intent to competitively fund demonstration projects as described in the Program Announcement on the ESTCP website. The Program Announcement and complete submittal instructions are found at https://serdpestcp. mil/workwithus. To be eligible for consideration, parties wishing to respond to this announcement must submit a white paper in accordance with the instructions on the website. This solicitation will remain open for approximately one (1) year from the date of publication, or until replaced by a successor BAA. No faxed or hard copy submissions will be accepted. No request for proposals (RFP), solicitation, or other announcement of this opportunity will be made. It is the sole responsibility of the offerors to make certain the white paper is properly received by ESTCP. Awards will take the form of contracts. Submission of white papers is not restricted in any way to any particular entity. The Government will not pay for any costs associated with the preparation of white papers or travel to present oral presentations in support of full proposals. There is no commitment by ESTCP to make any contract awards, nor to be responsible for any cost incurred by the offeror before contract award is made. It is expected that multiple awards will result, depending on the quality of white papers received and availability of funds. Awardees under this BAA will be selected through a multi-stage review process. The white paper review step allows interested organizations to submit technology demonstrations for Government consideration without incurring the expense of a full proposal. Based upon the white paper evaluation by ESTCP, each of the white paper submitters will be notified as to whether ESTCP requests or does not request the submission of a full proposal. As noted in the instructions located on the ESTCP website, evaluation criteria for white papers are Technical Merit and ESTCP Relevance. Each criterion is weighted equally. Due to the anticipated volume of white papers that will be received, the Government will not provide debriefs to those that are not requested to submit a full proposal. Instructions for preparing a full proposal will be provided at the time of notification. A request for submission of a full proposal does not indicate a decision has been made to make an award. Evaluation criteria for full proposals will include Cost/Benefit of Technology, Transition Potential, and Cost of Proposal in addition to the criteria above. ESTCP may make multiple awards up to a collectively shared maximum value of the $10,000,000.00 under this BAA. The North American Industry Classification System (NAICS) code is 541715 with the small business size standard of 1000 employees. Prior to award, selected contract proposals that exceed $750,000 submitted by all Other than Small (large or non-profits, including universities) Business concerns must be accompanied by a Small Business Subcontracting Plan in accordance with FAR 52.219-9 and elements as described in the checklist in DFARS PGI 219.705-4 at http://business.defense.gov/Acquisition/Subcontracting/. The Humphreys Engineer Center Support Activity (HECSA) Small Business Office website at https://www.usace.army.mil/HECSA/HECSA-Small-Business/ provides information on how to prepare a subcontracting plan, along with links to find small businesses to participate. Points of Contact: Procedural Questions - SERDP Office, 571-372-6565 Contract Questions – HECSA Shannon N. Benson, 703-428-7407; shannon.n.benson@usace.army.mil Small Business Participation Plan or Subcontracting Plan - HECSA Small Business Representative, Monique Holmes 202-934-1816, HECSASmallBusinessProgram@usace.army.mil",2026-08-21 18:00:00+00:00, The Environmental Security Technology Certification Program (ESTCP) is the Department of Defense’s demonstration and validation program for environmental and installation energy technologies . The ESTCP Office is interested in receiving white papers for innovative technology demonstrations .
6bbc4b18665c4f2fb8bbf9d303b83836,Strategic Environmental Research and Development Program (SERDP) – Open Topics Broad Agency Announcement (BAA),W912HQ25S0004,DEPT OF DEFENSE,21.0,DEPT OF THE ARMY,2100,W4LD USA HECSA,W912HQ,2025-08-22 14:00:02.695-04,Presolicitation,Presolicitation,auto15,,,2025-08-22 14:00:02.695-04,2026-08-21T14:00:00-04:00,541715.0,AJ11,Yes,https://sam.gov/workspace/contract/opp/6bbc4b18665c4f2fb8bbf9d303b83836/view,"BOTH SMALL BUSINESS AND LARGE BUSINESS ARE ENCOURAGED TO RESPOND. The Department of Defense (DoD) Strategic Environmental Research and Development Program (SERDP) Office is interested in receiving white papers for research focusing in the areas of Environmental Restoration, Munitions Response, Resource Conservation and Resilience, and Weapons Systems and Platforms technologies. This notice constitutes a BAA as contemplated in Federal Acquisition Regulation (FAR) 6.102(d)(2). Readers should note that this is an announcement to declare DoD SERDP’s intent to competitively fund research and development for environmental research that addresses the topic areas set forth in the Announcement. SERDP supports environmental research relevant to the management and mission of the DoD and supports efforts that lead to the development and application of innovative environmental technologies or methods that improve the environmental performance of DoD by improving outcomes, managing environmental risks, and/or reducing costs or time required to resolve environmental or resilience problems. The Program Announcement and complete submittal instructions are found on the DoD SERDP website at https://serdp-estcp.mil/workwithus. To be eligible for consideration, readers wishing to respond to this announcement must submit a white paper in accordance with all instructions on the SERDP website. This solicitation will remain open for approximately one (1) year from the date of publication, or until replaced by a successor BAA. No faxed or hard copy submissions will be accepted. No request for proposals (RFP), solicitation, or other announcement of this opportunity will be made. It is the sole responsibility of the proposer to make certain the white paper is properly received by SERDP. Awards will take the form of contracts. Submission of white papers is not restricted in any way to any particular entity. The Government will not pay for any costs associated with the preparation of white papers or travel to present oral presentations in support of full proposals. There is no commitment by SERDP to make any contract awards, nor to be responsible for any cost incurred by the offeror before contract award is made. It is expected that multiple awards will be made dependent on the quality of white papers received and availability of funds. Awardees under this BAA will be selected through a multi-stage review process. The white paper review step allows interested organizations to submit research white papers for Government consideration without incurring the expense of a full proposal. Based upon the white paper evaluation by SERDP, each of the white paper submitters will be notified as to whether SERDP requests or does not request the submission of a full proposal. As noted in the instructions located on the SERDP website, evaluation criteria for white papers are Technical Merit and SERDP Relevance. Each criterion is weighted equally. Due to the anticipated volume of white papers that will be received, SERDP will not provide debriefs on those that are not requested to submit a full proposal. Instructions for preparing a full proposal will be provided at the time of notification. A request for submission of a full proposal does not indicate a decision has been made to make an award for that work. Evaluation criteria for full proposals will include Personnel, Cost, and Transition Plan in addition to the criteria above. SERDP may make multiple awards up to a collectively shared maximum value of the $10,000,000.00 under this BAA. The North American Industry Classification System (NAICS) code is 541715 with the small business size standard of 1000 employees. Prior to award, selected contract proposals that exceed $750,000 submitted by all Other than Small (large or non-profits, including universities) Business concerns must be accompanied by a Small Business Subcontracting Plan in accordance with FAR 52.219-9 and elements as described in the checklist in DFARS PGI 219.705-4 at http://business.defense.gov/Acquisition/Subcontracting/. The Humphreys Engineer Center Support Activity (HECSA) Small Business Office website at https://www.usace.army.mil/HECSA/HECSA-Small-Business/ provides information on how to prepare a subcontracting plan, along with links to find small businesses to participate. Points of Contact: Procedural Questions - SERDP Office, 571-372-6565 Contract Questions – HECSA Shannon N. Benson, 703-428-7407; shannon.n.benson@usace.army.mil Small Business Participation Plan or Subcontracting Plan - HECSA Small Business Representative, Monique Holmes 202-934-1816, HECSASmallBusinessProgram@usace.army.mil",2026-08-21 18:00:00+00:00," The Department of Defense (DoD) Strategic Environmental Research and Development Program (SERDP) Office is interested in receiving white papers for research focusing in the areas of Environmental Restoration, Munitions Response, Resource Conservation and Resilience, and Weapons Systems and Platforms technologies . SERDP supports environmental research relevant to the management and mission of the"
00ab8db32b734de2a161c5aef476220a,Integrated spectrum Warfare (ISW),N6893625S0001,DEPT OF DEFENSE,17.0,DEPT OF THE NAVY,1700,NAVAL AIR WARFARE CENTER,N68936,2025-08-22 11:00:24.178-04,Solicitation,Solicitation,autocustom,,,2025-08-22 11:00:24.178-04,2026-08-20T16:00:00-08:00,541715.0,AC13,Yes,https://sam.gov/workspace/contract/opp/00ab8db32b734de2a161c5aef476220a/view,"Refer to the attached Announcement for general information, submission procedures, white paper content and evaluations, proposals, and focus areas of interest. Interested firms must be registered in the System for Award Management (SAM) database at https://sam.gov/ to start doing business with the federal government.",2026-08-21 00:00:00+00:00," Interested firms must be registered in the System for Award Management database at https://sam.gov/ to start doing business with the federal government . Refer to the attached Announcement for general information, submission procedures, white paper content and evaluations, proposals, and focus areas of interest ."
c543f1934c4b495c838352fdc7087536,Technologies for Forging,SP4701-25-B-0002,DEPT OF DEFENSE,97.0,DEFENSE LOGISTICS AGENCY,97AS,DCSO PHILADELPHIA,SP4701,2025-08-13 13:24:20.612-04,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,auto15,NONE,No Set aside used,2025-08-13 13:24:20.612-04,2030-08-12T23:59:00-04:00,541715.0,AC33,Yes,https://sam.gov/workspace/contract/opp/c543f1934c4b495c838352fdc7087536/view,"The purpose of this BAA stems from emerging and rapidly expanding requirements to (1) structure, execute, and coordinate projects that develop innovative solutions that can reduce the disproportionate number of DLA backorders, or unfilled orders for items that contain forgings, and (2) to improve the quality, productivity, technology, and business practices of the forging industry. Please refer to the attached document(s) for detailed instructions regarding the submission of White Papers and Proposals.",2030-08-13 03:59:00+00:00," The purpose of this BAA stems from emerging and rapidly expanding requirements to (1) structure, execute, and coordinate projects that develop innovative solutions that can reduce the disproportionate number of DLA backorders . Please refer to the attached document(s) for detailed instructions regarding the submission of White Papers and Proposals ."
